2025-06-02 14:11:09.621 | INFO     | utils.logger:setup_logging:23 - Logging configured.
2025-06-04 11:10:48.855 | INFO     | __main__:main:49 - Cleaning up...
2025-06-04 11:10:48.865 | INFO     | client.connection_manager:disconnect:116 - WebSocket disconnected
2025-06-04 11:10:48.866 | INFO     | client.agent_client:disconnect:72 - Client disconnected
2025-06-04 11:10:48.869 | INFO     | server.agent_server:websocket_endpoint:99 - WebSocket disconnected for user: c5523dcb-2b6d-48f2-9be6-25b0e5ee251c
2025-06-04 11:10:48.871 | INFO     | server.websocket_handler:disconnect:52 - WebSocket disconnected. User ID: c5523dcb-2b6d-48f2-9be6-25b0e5ee251c. Remaining connections: 0
2025-06-04 11:10:48.874 | INFO     | server.websocket_handler:_heartbeat_loop:139 - Heartbeat loop cancelled
2025-06-04 11:10:48.875 | INFO     | server.websocket_handler:stop_heartbeat:121 - Heartbeat stopped
2025-06-04 11:10:57.772 | INFO     | utils.logger:setup_logging:23 - Logging configured.
2025-06-04 11:10:57.774 | INFO     | client.agent_client:__init__:35 - AgentClient initialized with WebSocket URL: ws://127.0.0.1:5000/ws
2025-06-04 11:10:57.775 | INFO     | __main__:main:31 - Connecting to Multi-Agent System...
2025-06-04 11:10:57.775 | INFO     | client.agent_client:connect:56 - Attempting to connect to WebSocket server...
2025-06-04 11:10:57.775 | INFO     | client.connection_manager:connect:34 - Connecting to WebSocket server at ws://127.0.0.1:5000/ws
2025-06-04 11:10:57.832 | INFO     | server.websocket_handler:connect:27 - WebSocket connected. User ID: e3c2dce9-c4aa-42b4-91b9-e5761af5ff0c. Total connections: 1
2025-06-04 11:10:57.836 | INFO     | client.connection_manager:connect:53 - WebSocket connected successfully
2025-06-04 11:10:57.837 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: connection_established
2025-06-04 11:10:57.837 | DEBUG    | client.connection_manager:_handle_message:196 - Connection established message handled
2025-06-04 11:10:57.837 | INFO     | client.connection_manager:connect:67 - Connection established. User ID: e3c2dce9-c4aa-42b4-91b9-e5761af5ff0c
2025-06-04 11:10:57.838 | INFO     | client.agent_client:connect:62 - Client connected successfully. User ID: e3c2dce9-c4aa-42b4-91b9-e5761af5ff0c
2025-06-04 11:10:57.838 | INFO     | server.websocket_handler:start_heartbeat:111 - Heartbeat started
2025-06-04 11:10:57.838 | INFO     | __main__:main:38 - Successfully connected to Multi-Agent System
2025-06-04 11:10:57.838 | INFO     | server.agent_server:websocket_endpoint:88 - WebSocket connected for user: e3c2dce9-c4aa-42b4-91b9-e5761af5ff0c
2025-06-04 11:10:57.839 | INFO     | client.agent_client:get_status:113 - Requesting server status...
2025-06-04 11:10:57.839 | DEBUG    | client.connection_manager:send_text:141 - Sent text: status
2025-06-04 11:10:57.839 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: status
2025-06-04 11:10:57.840 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: status_response
2025-06-04 11:10:57.841 | DEBUG    | client.connection_manager:_handle_message:209 - No handler for message type: status_response
2025-06-04 11:10:59.846 | INFO     | client.agent_client:send_query:89 - Sending query: What is the weather like today?
2025-06-04 11:10:59.847 | DEBUG    | client.connection_manager:send_json:126 - Sent message: {'type': 'query', 'query': 'What is the weather like today?', 'query_id': '44e8164e-0f24-437c-b769-22fe6ea90561', 'timestamp': 333411.0344867}
2025-06-04 11:10:59.849 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: {"type": "query", "query": "What is the weather like today?", "query_id": "44e8164e-0f24-437c-b769-22fe6ea90561", "timestamp": 333411.0344867}
2025-06-04 11:10:59.851 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: query_received
2025-06-04 11:10:59.851 | DEBUG    | core.message_broker:publish:35 - Publishing message to topic 'InternalMessageType.USER_QUERY': {'query_id': 'bc5ec024-1227-42bd-8729-527c4256482d', 'user_id': 'e3c2dce9-c4aa-42b4-91b9-e5761af5ff0c', 'text_content': 'What is the weather like today?', 'timestamp': 1749015659.851494}
2025-06-04 11:10:59.851 | INFO     | client.agent_client:_handle_query_received:132 - Query 44e8164e-0f24-437c-b769-22fe6ea90561 received by server - Status: processing
2025-06-04 11:10:59.852 | WARNING  | core.message_broker:publish:63 - No active queue or subscribers for topic 'InternalMessageType.USER_QUERY'. Message not delivered.
2025-06-04 11:11:00.869 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: query_response
2025-06-04 11:11:00.869 | INFO     | client.agent_client:_handle_query_response:141 - Query Response (ID: 44e8164e-0f24-437c-b769-22fe6ea90561)
2025-06-04 11:11:00.870 | INFO     | client.agent_client:_handle_query_response:142 - Status: completed
2025-06-04 11:11:00.871 | INFO     | client.agent_client:_handle_query_response:143 - Response: Current weather conditions show partly cloudy skies with a temperature of 72°F. There's a 20% chance of light rain later today. Winds are light from the southwest.
2025-06-04 11:11:02.863 | INFO     | client.agent_client:send_query:89 - Sending query: Can you help me with data analysis?
2025-06-04 11:11:02.865 | DEBUG    | client.connection_manager:send_json:126 - Sent message: {'type': 'query', 'query': 'Can you help me with data analysis?', 'query_id': '918aca58-06c9-405b-942f-73fdfb1b7290', 'timestamp': 333414.0521726}
2025-06-04 11:11:02.867 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: {"type": "query", "query": "Can you help me with data analysis?", "query_id": "918aca58-06c9-405b-942f-73fdfb1b7290", "timestamp": 333414.0521726}
2025-06-04 11:11:02.870 | DEBUG    | core.message_broker:publish:35 - Publishing message to topic 'InternalMessageType.USER_QUERY': {'query_id': '3629957f-533d-4c49-88c9-f22a8b4c78b0', 'user_id': 'e3c2dce9-c4aa-42b4-91b9-e5761af5ff0c', 'text_content': 'Can you help me with data analysis?', 'timestamp': 1749015662.870463}
2025-06-04 11:11:02.871 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: query_received
2025-06-04 11:11:02.871 | WARNING  | core.message_broker:publish:63 - No active queue or subscribers for topic 'InternalMessageType.USER_QUERY'. Message not delivered.
2025-06-04 11:11:02.871 | INFO     | client.agent_client:_handle_query_received:132 - Query 918aca58-06c9-405b-942f-73fdfb1b7290 received by server - Status: processing
2025-06-04 11:11:03.873 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: query_response
2025-06-04 11:11:03.873 | INFO     | client.agent_client:_handle_query_response:141 - Query Response (ID: 918aca58-06c9-405b-942f-73fdfb1b7290)
2025-06-04 11:11:03.874 | INFO     | client.agent_client:_handle_query_response:142 - Status: completed
2025-06-04 11:11:03.874 | INFO     | client.agent_client:_handle_query_response:143 - Response: I can help you with various data analysis tasks including statistical analysis, data visualization, trend analysis, and predictive modeling. What specific type of analysis are you looking for?
2025-06-04 11:11:05.870 | INFO     | client.agent_client:send_text:104 - Sending text: Hello, this is a test message!
2025-06-04 11:11:05.872 | DEBUG    | client.connection_manager:send_text:141 - Sent text: Hello, this is a test message!
2025-06-04 11:11:05.873 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: Hello, this is a test message!
2025-06-04 11:11:05.873 | INFO     | server.agent_server:handle_plain_text_message:192 - Processing plain text message from e3c2dce9-c4aa-42b4-91b9-e5761af5ff0c: Hello, this is a test message!
2025-06-04 11:11:05.875 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: text_response
2025-06-04 11:11:05.876 | INFO     | client.agent_client:_handle_text_response:173 - Text Response: Received your message: 'Hello, this is a test message!'
2025-06-04 11:11:07.881 | INFO     | client.agent_client:get_status:113 - Requesting server status...
2025-06-04 11:11:07.882 | DEBUG    | client.connection_manager:send_text:141 - Sent text: status
2025-06-04 11:11:07.883 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: status
2025-06-04 11:11:07.885 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: status_response
2025-06-04 11:11:07.885 | DEBUG    | client.connection_manager:_handle_message:209 - No handler for message type: status_response
2025-06-04 11:11:23.971 | INFO     | client.agent_client:send_text:104 - Sending text: query<weather today>
2025-06-04 11:11:23.972 | DEBUG    | client.connection_manager:send_text:141 - Sent text: query<weather today>
2025-06-04 11:11:23.973 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: query<weather today>
2025-06-04 11:11:23.974 | INFO     | server.agent_server:handle_plain_text_message:192 - Processing plain text message from e3c2dce9-c4aa-42b4-91b9-e5761af5ff0c: query<weather today>
2025-06-04 11:11:23.975 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: text_response
2025-06-04 11:11:23.975 | INFO     | client.agent_client:_handle_text_response:173 - Text Response: Received your message: 'query<weather today>'
2025-06-04 11:11:27.852 | DEBUG    | server.websocket_handler:_heartbeat_loop:136 - Heartbeat sent to 1 connections
2025-06-04 11:11:57.860 | DEBUG    | server.websocket_handler:_heartbeat_loop:136 - Heartbeat sent to 1 connections
2025-06-04 11:12:14.017 | INFO     | server.agent_server:websocket_endpoint:99 - WebSocket disconnected for user: e3c2dce9-c4aa-42b4-91b9-e5761af5ff0c
2025-06-04 11:12:14.017 | INFO     | server.websocket_handler:disconnect:52 - WebSocket disconnected. User ID: e3c2dce9-c4aa-42b4-91b9-e5761af5ff0c. Remaining connections: 0
2025-06-04 11:12:14.019 | INFO     | server.websocket_handler:_heartbeat_loop:139 - Heartbeat loop cancelled
2025-06-04 11:12:14.020 | INFO     | server.websocket_handler:stop_heartbeat:121 - Heartbeat stopped
2025-06-04 11:32:53.234 | INFO     | client.agent_client:send_text:104 - Sending text: what is weather
2025-06-04 11:32:53.282 | DEBUG    | client.connection_manager:send_text:141 - Sent text: what is weather
2025-06-04 11:32:53.284 | DEBUG    | client.connection_manager:_receive_loop:166 - No message received within timeout - sending ping
2025-06-04 11:32:53.285 | ERROR    | client.connection_manager:send_json:129 - Failed to send message: no close frame received or sent
2025-06-04 11:32:53.286 | WARNING  | client.connection_manager:_handle_connection_error:236 - Connection lost, attempting to reconnect...
2025-06-04 11:33:17.124 | INFO     | __main__:main:49 - Cleaning up...
2025-06-04 11:33:17.134 | INFO     | client.connection_manager:disconnect:116 - WebSocket disconnected
2025-06-04 11:33:17.135 | INFO     | client.agent_client:disconnect:72 - Client disconnected
2025-06-04 11:33:19.700 | INFO     | utils.logger:setup_logging:23 - Logging configured.
2025-06-04 11:33:19.703 | INFO     | client.agent_client:__init__:35 - AgentClient initialized with WebSocket URL: ws://127.0.0.1:5000/ws
2025-06-04 11:33:19.703 | INFO     | __main__:main:31 - Connecting to Multi-Agent System...
2025-06-04 11:33:19.703 | INFO     | client.agent_client:connect:56 - Attempting to connect to WebSocket server...
2025-06-04 11:33:19.703 | INFO     | client.connection_manager:connect:34 - Connecting to WebSocket server at ws://127.0.0.1:5000/ws
2025-06-04 11:33:19.835 | INFO     | server.websocket_handler:connect:27 - WebSocket connected. User ID: c0dfe375-0999-49a8-8da1-50a6bef647de. Total connections: 1
2025-06-04 11:33:19.842 | INFO     | client.connection_manager:connect:53 - WebSocket connected successfully
2025-06-04 11:33:19.845 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: connection_established
2025-06-04 11:33:19.845 | DEBUG    | client.connection_manager:_handle_message:196 - Connection established message handled
2025-06-04 11:33:19.845 | INFO     | server.websocket_handler:start_heartbeat:111 - Heartbeat started
2025-06-04 11:33:19.845 | INFO     | client.connection_manager:connect:67 - Connection established. User ID: c0dfe375-0999-49a8-8da1-50a6bef647de
2025-06-04 11:33:19.845 | INFO     | client.agent_client:connect:62 - Client connected successfully. User ID: c0dfe375-0999-49a8-8da1-50a6bef647de
2025-06-04 11:33:19.846 | INFO     | __main__:main:38 - Successfully connected to Multi-Agent System
2025-06-04 11:33:19.845 | INFO     | server.agent_server:websocket_endpoint:88 - WebSocket connected for user: c0dfe375-0999-49a8-8da1-50a6bef647de
2025-06-04 11:33:19.848 | INFO     | client.agent_client:get_status:113 - Requesting server status...
2025-06-04 11:33:19.849 | DEBUG    | client.connection_manager:send_text:141 - Sent text: status
2025-06-04 11:33:19.849 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: status
2025-06-04 11:33:19.851 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: status_response
2025-06-04 11:33:19.851 | DEBUG    | client.connection_manager:_handle_message:209 - No handler for message type: status_response
2025-06-04 11:33:21.852 | INFO     | client.agent_client:send_query:89 - Sending query: What is the weather like today?
2025-06-04 11:33:21.853 | DEBUG    | client.connection_manager:send_json:126 - Sent message: {'type': 'query', 'query': 'What is the weather like today?', 'query_id': 'c54a419a-5892-4955-8d81-a056d52439a0', 'timestamp': 334753.0412607}
2025-06-04 11:33:21.854 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: {"type": "query", "query": "What is the weather like today?", "query_id": "c54a419a-5892-4955-8d81-a056d52439a0", "timestamp": 334753.0412607}
2025-06-04 11:33:21.855 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: query_received
2025-06-04 11:33:21.856 | INFO     | client.agent_client:_handle_query_received:132 - Query c54a419a-5892-4955-8d81-a056d52439a0 received by server - Status: processing
2025-06-04 11:33:21.856 | DEBUG    | core.message_broker:publish:35 - Publishing message to topic 'InternalMessageType.USER_QUERY': {'query_id': 'b68dccee-0eb4-4756-9102-5e4383dd9b1a', 'user_id': 'c0dfe375-0999-49a8-8da1-50a6bef647de', 'text_content': 'What is the weather like today?', 'timestamp': 1749017001.85617}
2025-06-04 11:33:21.857 | WARNING  | core.message_broker:publish:63 - No active queue or subscribers for topic 'InternalMessageType.USER_QUERY'. Message not delivered.
2025-06-04 11:33:22.865 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: query_response
2025-06-04 11:33:22.865 | INFO     | client.agent_client:_handle_query_response:141 - Query Response (ID: c54a419a-5892-4955-8d81-a056d52439a0)
2025-06-04 11:33:22.866 | INFO     | client.agent_client:_handle_query_response:142 - Status: completed
2025-06-04 11:33:22.866 | INFO     | client.agent_client:_handle_query_response:143 - Response: Current weather conditions show partly cloudy skies with a temperature of 72°F. There's a 20% chance of light rain later today. Winds are light from the southwest.
2025-06-04 11:33:24.861 | INFO     | client.agent_client:send_query:89 - Sending query: Can you help me with data analysis?
2025-06-04 11:33:24.863 | DEBUG    | client.connection_manager:send_json:126 - Sent message: {'type': 'query', 'query': 'Can you help me with data analysis?', 'query_id': '5ff7e8dd-47c7-40c1-bdf6-26e146e6b23d', 'timestamp': 334756.0499222}
2025-06-04 11:33:24.864 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: {"type": "query", "query": "Can you help me with data analysis?", "query_id": "5ff7e8dd-47c7-40c1-bdf6-26e146e6b23d", "timestamp": 334756.0499222}
2025-06-04 11:33:24.866 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: query_received
2025-06-04 11:33:24.866 | INFO     | client.agent_client:_handle_query_received:132 - Query 5ff7e8dd-47c7-40c1-bdf6-26e146e6b23d received by server - Status: processing
2025-06-04 11:33:24.866 | DEBUG    | core.message_broker:publish:35 - Publishing message to topic 'InternalMessageType.USER_QUERY': {'query_id': 'e7724e6b-cb76-4300-bd56-43449ad9650a', 'user_id': 'c0dfe375-0999-49a8-8da1-50a6bef647de', 'text_content': 'Can you help me with data analysis?', 'timestamp': 1749017004.8663096}
2025-06-04 11:33:24.868 | WARNING  | core.message_broker:publish:63 - No active queue or subscribers for topic 'InternalMessageType.USER_QUERY'. Message not delivered.
2025-06-04 11:33:25.881 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: query_response
2025-06-04 11:33:25.881 | INFO     | client.agent_client:_handle_query_response:141 - Query Response (ID: 5ff7e8dd-47c7-40c1-bdf6-26e146e6b23d)
2025-06-04 11:33:25.882 | INFO     | client.agent_client:_handle_query_response:142 - Status: completed
2025-06-04 11:33:25.882 | INFO     | client.agent_client:_handle_query_response:143 - Response: I can help you with various data analysis tasks including statistical analysis, data visualization, trend analysis, and predictive modeling. What specific type of analysis are you looking for?
2025-06-04 11:33:27.870 | INFO     | client.agent_client:send_text:104 - Sending text: Hello, this is a test message!
2025-06-04 11:33:27.870 | DEBUG    | client.connection_manager:send_text:141 - Sent text: Hello, this is a test message!
2025-06-04 11:33:27.871 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: Hello, this is a test message!
2025-06-04 11:33:27.871 | INFO     | server.agent_server:handle_plain_text_message:192 - Processing plain text message from c0dfe375-0999-49a8-8da1-50a6bef647de: Hello, this is a test message!
2025-06-04 11:33:27.872 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: text_response
2025-06-04 11:33:27.872 | INFO     | client.agent_client:_handle_text_response:173 - Text Response: Received your message: 'Hello, this is a test message!'
2025-06-04 11:33:29.887 | INFO     | client.agent_client:get_status:113 - Requesting server status...
2025-06-04 11:33:29.888 | DEBUG    | client.connection_manager:send_text:141 - Sent text: status
2025-06-04 11:33:29.888 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: status
2025-06-04 11:33:29.889 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: status_response
2025-06-04 11:33:29.889 | DEBUG    | client.connection_manager:_handle_message:209 - No handler for message type: status_response
2025-06-04 11:33:37.904 | INFO     | client.agent_client:get_status:113 - Requesting server status...
2025-06-04 11:33:37.905 | DEBUG    | client.connection_manager:send_text:141 - Sent text: status
2025-06-04 11:33:37.905 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: status
2025-06-04 11:33:37.907 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: status_response
2025-06-04 11:33:37.907 | DEBUG    | client.connection_manager:_handle_message:209 - No handler for message type: status_response
2025-06-04 11:33:49.854 | DEBUG    | server.websocket_handler:_heartbeat_loop:136 - Heartbeat sent to 1 connections
2025-06-04 11:34:09.875 | INFO     | server.agent_server:websocket_endpoint:99 - WebSocket disconnected for user: c0dfe375-0999-49a8-8da1-50a6bef647de
2025-06-04 11:34:09.876 | INFO     | server.websocket_handler:disconnect:52 - WebSocket disconnected. User ID: c0dfe375-0999-49a8-8da1-50a6bef647de. Remaining connections: 0
2025-06-04 11:34:09.878 | INFO     | server.websocket_handler:_heartbeat_loop:139 - Heartbeat loop cancelled
2025-06-04 11:34:09.879 | INFO     | server.websocket_handler:stop_heartbeat:121 - Heartbeat stopped
2025-06-04 11:48:46.691 | INFO     | __main__:main:49 - Cleaning up...
2025-06-04 11:48:46.800 | INFO     | client.connection_manager:disconnect:116 - WebSocket disconnected
2025-06-04 11:48:46.801 | INFO     | client.agent_client:disconnect:72 - Client disconnected
2025-06-04 11:48:48.981 | INFO     | utils.logger:setup_logging:23 - Logging configured.
2025-06-04 11:48:48.983 | INFO     | client.agent_client:__init__:35 - AgentClient initialized with WebSocket URL: ws://127.0.0.1:5000/ws
2025-06-04 11:48:48.983 | INFO     | __main__:main:31 - Connecting to Multi-Agent System...
2025-06-04 11:48:48.984 | INFO     | client.agent_client:connect:56 - Attempting to connect to WebSocket server...
2025-06-04 11:48:48.984 | INFO     | client.connection_manager:connect:34 - Connecting to WebSocket server at ws://127.0.0.1:5000/ws
2025-06-04 11:48:49.110 | INFO     | server.websocket_handler:connect:27 - WebSocket connected. User ID: 691e87d4-b068-4312-b5b1-6ed71f182b89. Total connections: 1
2025-06-04 11:48:49.119 | INFO     | client.connection_manager:connect:53 - WebSocket connected successfully
2025-06-04 11:48:49.121 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: connection_established
2025-06-04 11:48:49.122 | DEBUG    | client.connection_manager:_handle_message:196 - Connection established message handled
2025-06-04 11:48:49.121 | INFO     | server.websocket_handler:start_heartbeat:111 - Heartbeat started
2025-06-04 11:48:49.122 | INFO     | client.connection_manager:connect:67 - Connection established. User ID: 691e87d4-b068-4312-b5b1-6ed71f182b89

2025-06-04 11:48:49.123 | INFO     | client.agent_client:connect:62 - Client connected successfully. User ID: 691e87d4-b068-4312-b5b1-6ed71f182b89
2025-06-04 11:48:49.123 | INFO     | __main__:main:38 - Successfully connected to Multi-Agent System
2025-06-04 11:48:49.125 | INFO     | client.agent_client:get_status:113 - Requesting server status...
2025-06-04 11:48:49.126 | DEBUG    | client.connection_manager:send_text:141 - Sent text: status
2025-06-04 11:48:49.127 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: status
2025-06-04 11:48:49.128 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: status_response
2025-06-04 11:48:49.128 | DEBUG    | client.connection_manager:_handle_message:209 - No handler for message type: status_response
2025-06-04 11:48:51.128 | INFO     | client.agent_client:send_query:89 - Sending query: What is the weather like today?
2025-06-04 11:48:51.129 | DEBUG    | client.connection_manager:send_json:126 - Sent message: {'type': 'query', 'query': 'What is the weather like today?', 'query_id': '24f2759c-dce5-4d84-9f8f-afc45586326a', 'timestamp': 335682.3169399}
2025-06-04 11:48:51.130 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: {"type": "query", "query": "What is the weather like today?", "query_id": "24f2759c-dce5-4d84-9f8f-afc45586326a", "timestamp": 335682.3169399}
2025-06-04 11:48:51.132 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: query_received
2025-06-04 11:48:51.133 | INFO     | client.agent_client:_handle_query_received:132 - Query 24f2759c-dce5-4d84-9f8f-afc45586326a received by server - Status: processing
2025-06-04 11:48:51.134 | DEBUG    | core.message_broker:publish:35 - Publishing message to topic 'InternalMessageType.USER_QUERY': {'query_id': '07ba426e-c521-4d64-92b7-4c4c8c57ce36', 'user_id': '691e87d4-b068-4312-b5b1-6ed71f182b89', 'text_content': 'What is the weather like today?', 'timestamp': 1749017931.133682}
2025-06-04 11:48:51.135 | WARNING  | core.message_broker:publish:63 - No active queue or subscribers for topic 'InternalMessageType.USER_QUERY'. Message not delivered.
2025-06-04 11:48:52.137 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: query_response
2025-06-04 11:48:52.138 | INFO     | client.agent_client:_handle_query_response:141 - Query Response (ID: 24f2759c-dce5-4d84-9f8f-afc45586326a)
2025-06-04 11:48:52.138 | INFO     | client.agent_client:_handle_query_response:142 - Status: completed
2025-06-04 11:48:52.138 | INFO     | client.agent_client:_handle_query_response:143 - Response: Current weather conditions show partly cloudy skies with a temperature of 72°F. There's a 20% chance of light rain later today. Winds are light from the southwest.
2025-06-04 11:48:54.132 | INFO     | client.agent_client:send_query:89 - Sending query: Can you help me with data analysis?
2025-06-04 11:48:54.133 | DEBUG    | client.connection_manager:send_json:126 - Sent message: {'type': 'query', 'query': 'Can you help me with data analysis?', 'query_id': '0abfa8b0-1485-42aa-8d2d-8d82d1fc066d', 'timestamp': 335685.3208026}
2025-06-04 11:48:54.134 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: {"type": "query", "query": "Can you help me with data analysis?", "query_id": "0abfa8b0-1485-42aa-8d2d-8d82d1fc066d", "timestamp": 335685.3208026}
2025-06-04 11:48:54.137 | DEBUG    | core.message_broker:publish:35 - Publishing message to topic 'InternalMessageType.USER_QUERY': {'query_id': 'bfb39cca-d7ef-43a5-a539-2941305bc2e1', 'user_id': '691e87d4-b068-4312-b5b1-6ed71f182b89', 'text_content': 'Can you help me with data analysis?', 'timestamp': 1749017934.1374836}
2025-06-04 11:48:54.137 | INFO     | client.agent_client:_handle_query_received:132 - Query 0abfa8b0-1485-42aa-8d2d-8d82d1fc066d received by server - Status: processing
2025-06-04 11:48:54.137 | WARNING  | core.message_broker:publish:63 - No active queue or subscribers for topic 'InternalMessageType.USER_QUERY'. Message not delivered.
2025-06-04 11:48:55.144 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: query_response
2025-06-04 11:48:55.144 | INFO     | client.agent_client:_handle_query_response:141 - Query Response (ID: 0abfa8b0-1485-42aa-8d2d-8d82d1fc066d)
2025-06-04 11:48:55.145 | INFO     | client.agent_client:_handle_query_response:142 - Status: completed
2025-06-04 11:48:55.145 | INFO     | client.agent_client:_handle_query_response:143 - Response: I can help you with various data analysis tasks including statistical analysis, data visualization, trend analysis, and predictive modeling. What specific type of analysis are you looking for?
2025-06-04 11:48:57.149 | INFO     | client.agent_client:send_text:104 - Sending text: Hello, this is a test message!
2025-06-04 11:48:57.150 | DEBUG    | client.connection_manager:send_text:141 - Sent text: Hello, this is a test message!
2025-06-04 11:48:57.151 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: Hello, this is a test message!
2025-06-04 11:48:57.154 | INFO     | server.agent_server:handle_plain_text_message:192 - Processing plain text message from 691e87d4-b068-4312-b5b1-6ed71f182b89: Hello, this is a test message!
2025-06-04 11:48:57.155 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: text_response
2025-06-04 11:48:57.156 | INFO     | client.agent_client:_handle_text_response:173 - Text Response: Received your message: 'Hello, this is a test message!'
2025-06-04 11:48:59.154 | INFO     | client.agent_client:get_status:113 - Requesting server status...
2025-06-04 11:48:59.155 | DEBUG    | client.connection_manager:send_text:141 - Sent text: status
2025-06-04 11:48:59.155 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: status
2025-06-04 11:48:59.157 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: status_response
2025-06-04 11:48:59.157 | DEBUG    | client.connection_manager:_handle_message:209 - No handler for message type: status_response
2025-06-04 11:49:11.003 | INFO     | client.agent_client:send_query:89 - Sending query: <weather today>
2025-06-04 11:49:11.003 | DEBUG    | client.connection_manager:send_json:126 - Sent message: {'type': 'query', 'query': '<weather today>', 'query_id': '8a4ffbfe-5840-4ead-95d7-6562eeac6ab2', 'timestamp': 335702.1915454}
2025-06-04 11:49:11.004 | INFO     | server.agent_server:websocket_endpoint:93 - Received WebSocket message: {"type": "query", "query": "<weather today>", "query_id": "8a4ffbfe-5840-4ead-95d7-6562eeac6ab2", "timestamp": 335702.1915454}
2025-06-04 11:49:11.008 | DEBUG    | client.connection_manager:_handle_message:190 - Received message type: query_received
2025-06-04 11:49:11.008 | DEBUG    | core.message_broker:publish:35 - Publishing message to topic 'InternalMessageType.USER_QUERY': {'query_id': 'ecad4f4c-a85d-452e-b71d-5ea4a77e02ee', 'user_id': '691e87d4-b068-4312-b5b1-6ed71f182b89', 'text_content': '<weather today>', 'timestamp': 1749017951.0084643}
2025-06-04 11:49:11.008 | WARNING  | core.message_broker:publish:63 - No active queue or subscribers for topic 'InternalMessageType.USER_QUERY'. Message not delivered.
2025-06-04 11:49:11.008 | INFO     | client.agent_client:_handle_query_received:132 - Query 8a4ffbfe-5840-4ead-95d7-6562eeac6ab2 received by server - Status: processing
2025-06-04 11:49:19.135 | DEBUG    | server.websocket_handler:_heartbeat_loop:136 - Heartbeat sent to 1 connections
2025-06-04 11:49:49.145 | DEBUG    | server.websocket_handler:_heartbeat_loop:136 - Heartbeat sent to 1 connections
2025-06-04 11:50:01.252 | INFO     | server.agent_server:websocket_endpoint:99 - WebSocket disconnected for user: 691e87d4-b068-4312-b5b1-6ed71f182b89
2025-06-04 11:50:01.253 | INFO     | server.websocket_handler:disconnect:52 - WebSocket disconnected. User ID: 691e87d4-b068-4312-b5b1-6ed71f182b89. Remaining connections: 0
2025-06-04 11:50:01.255 | INFO     | server.websocket_handler:_heartbeat_loop:139 - Heartbeat loop cancelled
2025-06-04 11:50:01.256 | INFO     | server.websocket_handler:stop_heartbeat:121 - Heartbeat stopped
2025-06-04 11:52:12.713 | INFO     | __main__:main:49 - Cleaning up...
2025-06-04 11:52:12.762 | INFO     | client.connection_manager:disconnect:116 - WebSocket disconnected
2025-06-04 11:52:12.763 | INFO     | client.agent_client:disconnect:72 - Client disconnected
2025-06-04 12:12:08.660 | INFO     | server.agent_server:lifespan:53 - Agent Server shutting down...
2025-06-04 12:12:08.678 | INFO     | server.websocket_handler:disconnect_all:69 - All WebSocket connections closed
2025-06-04 12:12:08.681 | INFO     | server.orchestrator:shutdown:347 - Shutting down OrchestratorAgent...
